1431.40;10667.8;-35.60;4762;91.0
1431.45;10668.6;-35.99;14104;91.0
1431.50;10669.2;-35.57;9827;91.0
1431.55;10669.9;-35.23;3597;91.0
1431.60;10670.6;-34.90;7276;91.0
1431.65;10671.3;-34.36;9028;91.0
1431.70;10671.9;-34.58;4022;91.0
1431.75;10672.5;-35.56;10412;91.0
1431.80;10673.3;-36.51;6118;91.0
1431.85;10674.0;-36.63;4303;91.0
1431.90;10675.0;-36.47;4383;91.0
1431.95;10675.7;-36.63;4638;91.0
1432.00;10676.4;-36.39;12096;91.0
1432.05;10677.2;-35.10;10534;91.0
1432.10;10678.2;-34.98;10487;91.0
1432.15;10679.0;-35.69;6011;91.0
1432.20;10679.8;-35.70;5062;91.0
1432.25;10680.5;-35.72;15233;91.0
1432.30;10681.2;-35.83;9142;91.0
1432.35;10681.8;-35.18;6888;91.0
1432.40;10682.6;-34.68;9442;91.0
1432.45;10683.4;-35.41;10087;91.0
1432.50;10684.2;-35.80;8148;91.0
1432.55;10685.1;-35.91;8416;91.0
1432.60;10686.0;-35.86;8685;91.0
1432.65;10686.7;-35.64;7638;91.0
1432.70;10687.4;-36.29;12761;91.0
1432.75;10688.2;-35.86;10294;91.0
1432.80;10688.9;-34.37;15490;91.0
1432.85;10689.5;-34.81;9941;91.0
1432.90;10690.2;-35.99;13355;91.0
1432.95;10691.0;-36.40;15342;91.0
1433.00;10692.0;-36.40;21686;92.0
1433.05;10692.9;-36.12;7058;92.0
1433.10;10693.6;-35.49;8854;92.0
1433.15;10694.3;-36.32;14158;92.0
1433.20;10695.1;-37.50;5796;92.0
1433.25;10695.7;-37.59;5115;92.0
1433.30;10696.5;-37.01;9988;92.0
1433.35;10697.4;-36.39;9148;92.0
1433.40;10698.3;-35.40;6550;92.0
1433.45;10699.0;-34.20;6896;92.0
1433.50;10700.0;-33.85;7147;92.0
1433.55;10700.6;-34.45;8999;92.0
1433.60;10701.2;-35.56;7557;92.0
1433.65;10702.1;-36.26;9075;92.0
1433.70;10702.9;-36.53;5489;92.0
1433.75;10703.5;-37.06;8908;92.0
1433.80;10704.2;-36.68;10382;92.0
1433.85;10704.9;-36.03;8649;92.0
1433.90;10705.6;-35.09;;92.0
1433.95;10706.2;-34.67;11274;92.0
1434.00;10706.9;-34.54;7954;92.0
1434.05;10707.6;-33.83;8591;92.0
1434.10;10708.3;-34.86;16015;92.0
1434.15;10709.0;-36.67;12956;92.0
1434.20;10709.8;-36.44;7438;92.0
1434.25;10710.5;-35.91;10477;92.0
1434.30;10711.2;-36.41;7458;92.0
1434.35;10711.9;-36.82;6710;92.0
1434.40;10712.9;-36.41;12578;92.0
1434.45;10713.8;-36.81;9464;92.0
1434.50;10714.6;-37.01;6016;92.0
1434.55;10715.3;-36.57;6098;92.0
1434.60;10716.1;-36.17;7324;92.0
1434.65;10716.9;-35.70;9255;92.0
1434.70;10717.8;-35.80;12170;92.0
1434.75;10718.6;-36.44;9462;92.0
1434.80;10719.4;-37.15;5349;92.0
1434.85;10720.2;-37.84;9663;92.0
1434.90;10721.1;-37.78;10573;92.0
1434.95;10721.9;-36.40;8382;92.0
1435.00;10722.7;-35.46;5551;92.0
1435.05;10723.5;-35.58;9065;92.0
1435.10;10724.4;-36.02;11478;92.0
1435.15;10725.4;-36.21;16023;92.0
1435.20;10726.2;-36.51;11565;92.0
1435.25;10726.9;-36.99;6018;92.0
1435.30;10727.6;-36.65;10538;92.0
1435.35;10728.3;-35.75;41266;92.0
1435.40;10729.0;-35.40;16172;92.0
1435.45;10729.7;-35.96;16713;92.0
1435.50;10730.5;-36.60;13264;92.0
1435.55;10731.3;-36.74;26175;92.0
1435.60;10732.0;-36.09;14825;92.0
1435.65;10732.7;-37.03;13524;92.0
1435.70;10733.4;-37.91;9246;92.0
1435.75;10734.1;-37.51;9326;92.0
1435.80;10734.8;-37.44;9161;92.0
1435.85;10735.8;-36.90;19330;92.0
1435.90;10736.6;-36.57;9936;92.0
1435.95;10737.3;-36.59;16641;92.0
1436.00;10737.9;-35.86;10255;92.0
1436.05;10738.8;-35.35;16926;92.0
1436.10;10739.8;-35.75;18135;92.0
1436.15;10740.8;-35.72;13914;92.0
1436.20;10741.8;-35.25;16029;92.0
